Time treatment begin,Treatment total cost
1655,4.2440999999999995
1656,4.2440999999999995
1657,4.2440999999999995
1658,4.2440999999999995
1659,4.2741999999999996
1660,4.2741999999999996
1661,4.2741999999999996
1662,4.2741999999999996
1663,4.2741999999999996
1664,4.2741999999999996
1665,4.2741999999999996
1666,4.3043
1667,4.3043
1668,4.3043
1669,4.3043
1670,4.3043
1671,4.3043
1672,4.3043
1673,4.3043
1674,4.3344
1675,4.3344
1676,4.3344
1677,4.3344
1678,4.3344
1679,4.3344
1680,4.3344
1681,4.3645
1682,4.3645
1683,4.3645
1684,4.3645
1685,4.3645
1686,4.3645
1687,4.3645
1688,4.3645
1689,4.3946
1690,4.3946
1691,4.3946
1692,4.3946
1693,4.3946
1694,4.3946
1695,4.3946
1696,4.4247
1697,4.4247
1698,4.4247
1699,4.4247
1700,4.4247
1701,4.4247
1702,4.4247
1703,4.4247
1704,4.4548
1705,4.4548
1706,4.4548
1707,4.4548
1708,4.4548
1709,4.4548
1710,4.4548
1711,4.4849
1712,4.4849
1713,4.4849
1714,4.4849
1715,4.4849
1716,4.4849
1717,4.4849
1718,4.4849
1719,4.515
1720,4.515
1721,4.515
1722,4.515
1723,4.515
1724,4.515
1725,4.515
1726,4.5451
1727,4.5451
1728,4.5451
1729,4.5451
1730,4.5451
1731,4.5451
1732,4.5451
1733,4.5451
1734,4.5752
1735,4.5752
1736,4.5752
1737,4.5752
1738,4.5752
1739,4.5752
1740,4.5752
1741,4.5752
1742,4.6053
1743,4.6053
1744,4.6053
1745,4.6053
1746,4.6053
1747,4.6053
1748,4.6053
1749,4.6354
1750,4.6354
1751,4.6354
1752,4.6354
1753,4.6354
1754,4.6354
1755,4.6354
1756,4.6354
1757,4.6655
1758,4.6655
1759,4.6655
1760,4.6655
1761,4.6655
1762,4.6655
1763,4.6655
1764,4.6956
1765,4.6956
1766,4.6956
1767,4.6956
1768,4.6956
1769,4.6956
1770,4.6956
1771,4.6956
1772,4.7257
1773,4.7257
1774,4.7257
1775,4.7257
1776,4.7257
1777,4.7257
1778,4.7257
1779,4.7257
1780,4.7558
1781,4.7558
1782,4.7558
1783,4.7558
1784,4.7558
1785,4.7558
1786,4.7558
1787,4.7558
1788,4.7859
1789,4.7859
1790,4.7859
1791,4.7859
1792,4.7859
1793,4.7859
1794,4.7859
1795,4.816
1796,4.816
1797,4.816
1798,4.816
1799,4.816
1800,4.816
1801,4.816
1802,4.816
1803,4.8461
1804,4.8461
1805,4.8461
1806,4.8461
1807,4.8461
1808,4.8461
1809,4.8461
1810,4.8461
1811,4.8762
1812,4.8762
1813,4.8762
1814,4.8762
1815,4.8762
1816,4.8762
1817,4.8762
1818,4.8762
1819,4.9063
1820,4.9063
1821,4.9063
1822,4.9063
1823,4.9063
1824,4.9063
1825,4.9063
1826,4.9063
1827,4.9364
1828,4.9364
1829,4.9364
1830,4.9364
1831,4.9364
1832,4.9364
1833,4.9364
1834,4.9364
1835,4.9665
1836,4.9665
1837,4.9665
1838,4.9665
1839,4.9665
1840,4.9665
1841,4.9665
1842,4.9665
1843,4.9966
1844,4.9966
1845,4.9966
1846,4.9966
1847,4.9966
1848,4.9966
1849,4.9966
1850,4.9966
1851,5.026699999999999
1852,5.026699999999999
1853,5.026699999999999
1854,5.026699999999999
1855,5.026699999999999
1856,5.026699999999999
1857,5.026699999999999
1858,5.026699999999999
1859,5.056799999999999
1860,5.056799999999999
1861,5.056799999999999
1862,5.056799999999999
1863,5.056799999999999
1864,5.056799999999999
1865,5.056799999999999
1866,5.056799999999999
1867,5.056799999999999
1868,5.086899999999999
1869,5.086899999999999
1870,5.086899999999999
1871,5.086899999999999
1872,5.086899999999999
1873,5.086899999999999
1874,5.086899999999999
1875,5.086899999999999
1876,5.116999999999999
1877,5.116999999999999
1878,5.116999999999999
1879,5.116999999999999
1880,5.116999999999999
1881,5.116999999999999
1882,5.116999999999999
1883,5.116999999999999
1884,5.116999999999999
1885,5.147099999999999
1886,5.147099999999999
1887,5.147099999999999
1888,5.147099999999999
1889,5.147099999999999
1890,5.147099999999999
1891,5.147099999999999
1892,5.147099999999999
1893,5.177199999999999
1894,5.177199999999999
1895,5.177199999999999
1896,5.177199999999999
1897,5.177199999999999
1898,5.177199999999999
1899,5.177199999999999
1900,5.177199999999999
1901,5.177199999999999
1902,5.207299999999999
1903,5.207299999999999
1904,5.207299999999999
1905,5.207299999999999
1906,5.207299999999999
1907,5.207299999999999
1908,5.207299999999999
1909,5.207299999999999
1910,5.207299999999999
1911,5.237399999999999
1912,5.237399999999999
1913,5.237399999999999
1914,5.237399999999999
1915,5.237399999999999
1916,5.237399999999999
1917,5.237399999999999
1918,5.237399999999999
1919,5.237399999999999
1920,5.2675
1921,5.2675
1922,5.2675
1923,5.2675
1924,5.2675
1925,5.2675
1926,5.2675
1927,5.2675
1928,5.2675
1929,5.2976
1930,5.2976
1931,5.2976
1932,5.2976
1933,5.2976
1934,5.2976
1935,5.2976
1936,5.2976
1937,5.2976
1938,5.3277
1939,5.3277
1940,5.3277
1941,5.3277
1942,5.3277
1943,5.3277
1944,5.3277
1945,5.3277
1946,5.3277
1947,5.3578
1948,5.3578
1949,5.3578
1950,5.3578
1951,5.3578
1952,5.3578
1953,5.3578
1954,5.3578
1955,5.3578
1956,5.3578
1957,5.3879
1958,5.3879
1959,5.3879
1960,5.3879
1961,5.3879
1962,5.3879
1963,5.3879
1964,5.3879
1965,5.3879
1966,5.418
1967,5.418
1968,5.418
1969,5.418
1970,5.418
1971,5.418
1972,5.418
1973,5.418
1974,5.418
1975,5.418
1976,5.4481
1977,5.4481
1978,5.4481
1979,5.4481
1980,5.4481
1981,5.4481
1982,5.4481
1983,5.4481
1984,5.4481
1985,5.4481
1986,5.4481
1987,5.4782
1988,5.4782
1989,5.4782
1990,5.4782
1991,5.4782
1992,5.4782
1993,5.4782
1994,5.4782
1995,5.4782
1996,5.4782
1997,5.5083
1998,5.5083
1999,5.5083
2000,5.5083
2001,5.5083
2002,5.5083
2003,5.5083
2004,5.5083
2005,5.5083
2006,5.5083
2007,5.5083
2008,5.5384
2009,5.5384
2010,5.5384
2011,5.5384
2012,5.5384
2013,5.5384
2014,5.5384
2015,5.5384
2016,5.5384
2017,5.5384
2018,5.5384
2019,5.5685
2020,5.5685
2021,5.5685
2022,5.5685
2023,5.5685
2024,5.5685
2025,5.5685
2026,5.5685
2027,5.5685
2028,5.5685
2029,5.5685
2030,5.5685
2031,5.5986
2032,5.5986
2033,5.5986
2034,5.5986
2035,5.5986
2036,5.5986
2037,5.5986
2038,5.5986
2039,5.5986
2040,5.5986
2041,5.5986
2042,5.5986
2043,5.6287
2044,5.6287
2045,5.6287
2046,5.6287
2047,5.6287
2048,5.6287
2049,5.6287
2050,5.6287
2051,5.6287
2052,5.6287
2053,5.6287
2054,5.6287
2055,5.6287
2056,5.6588
2057,5.6588
2058,5.6588
2059,5.6588
2060,5.6588
2061,5.6588
2062,5.6588
2063,5.6588
2064,5.6588
2065,5.6588
2066,5.6588
2067,5.6588
2068,5.6588
2069,5.6889
2070,5.6889
2071,5.6889
2072,5.6889
2073,5.6889
2074,5.6889
2075,5.6889
2076,5.6889
2077,5.6889
2078,5.6889
2079,5.6889
2080,5.6889
2081,5.6889
2082,5.6889
2083,5.6889
2084,5.719
2085,5.719
2086,5.719
2087,5.719
2088,5.719
2089,5.719
2090,5.719
2091,5.719
2092,5.719
2093,5.719
2094,5.719
2095,5.719
2096,5.719
2097,5.719
2098,5.719
2099,5.7491
2100,5.7491
2101,5.7491
2102,5.7491
2103,5.7491
2104,5.7491
2105,5.7491
2106,5.7491
2107,5.7491
2108,5.7491
2109,5.7491
2110,5.7491
2111,5.7491
2112,5.7491
2113,5.7491
2114,5.7491
2115,5.7491
2116,5.7791999999999994
2117,5.7791999999999994
2118,5.7791999999999994
2119,5.7791999999999994
2120,5.7791999999999994
2121,5.7791999999999994
2122,5.7791999999999994
2123,5.7791999999999994
2124,5.7791999999999994
2125,5.7791999999999994
2126,5.7791999999999994
2127,5.7791999999999994
2128,5.7791999999999994
2129,5.7791999999999994
2130,5.7791999999999994
2131,5.7791999999999994
2132,5.7791999999999994
2133,5.7791999999999994
2134,5.7791999999999994
2135,5.8092999999999995
2136,5.8092999999999995
2137,5.8092999999999995
2138,5.8092999999999995
2139,5.8092999999999995
2140,5.8092999999999995
2141,5.8092999999999995
2142,5.8092999999999995
2143,5.8092999999999995
2144,5.8092999999999995
2145,5.8092999999999995
2146,5.8092999999999995
2147,5.8092999999999995
2148,5.8092999999999995
2149,5.8092999999999995
2150,5.8092999999999995
2151,5.8092999999999995
2152,5.8092999999999995
2153,5.8092999999999995
2154,5.8092999999999995
2155,5.8092999999999995
2156,5.8092999999999995
2157,5.8393999999999995
2158,5.8393999999999995
2159,5.8393999999999995
2160,5.8393999999999995
2161,5.8393999999999995
2162,5.8393999999999995
2163,5.8393999999999995
2164,5.8393999999999995
2165,5.8393999999999995
2166,5.8393999999999995
2167,5.8393999999999995
2168,5.8393999999999995
2169,5.8393999999999995
2170,5.8393999999999995
2171,5.8393999999999995
2172,5.8393999999999995
2173,5.8393999999999995
2174,5.8393999999999995
2175,5.8393999999999995
2176,5.8393999999999995
2177,5.8393999999999995
2178,5.8393999999999995
2179,5.8393999999999995
2180,5.8393999999999995
2181,5.8393999999999995
2182,5.8393999999999995
2183,5.8393999999999995
2184,5.8393999999999995
2185,5.8393999999999995
2186,5.8694999999999995
2187,5.8694999999999995
2188,5.8694999999999995
2189,5.8694999999999995
2190,5.8694999999999995
2191,5.8694999999999995
2192,5.8694999999999995
2193,5.8694999999999995
2194,5.8694999999999995
2195,5.8694999999999995
2196,5.8694999999999995
2197,5.8694999999999995
2198,5.8694999999999995
2199,5.8694999999999995
2200,5.8694999999999995
2201,5.8694999999999995
2202,5.8694999999999995
2203,5.8694999999999995
2204,5.8694999999999995
2205,5.8694999999999995
2206,5.8694999999999995
2207,5.8694999999999995
2208,5.8694999999999995
2209,5.8694999999999995
2210,5.8694999999999995
2211,5.8694999999999995
2212,5.8694999999999995
2213,5.8694999999999995
2214,5.8694999999999995
2215,5.8694999999999995
2216,5.8694999999999995
2217,5.8694999999999995
2218,5.8694999999999995
2219,5.8694999999999995
2220,5.8694999999999995
2221,5.8694999999999995
2222,5.8694999999999995
2223,5.8694999999999995
2224,5.8694999999999995
2225,5.8694999999999995
2226,5.8694999999999995
2227,5.8694999999999995
2228,5.8694999999999995
2229,5.8694999999999995
2230,5.8694999999999995
2231,5.8694999999999995
2232,5.8694999999999995
2233,5.8694999999999995
2234,5.8694999999999995
2235,5.8694999999999995
2236,5.8694999999999995
2237,5.8694999999999995
2238,5.8694999999999995
2239,5.8694999999999995
2240,5.8694999999999995
2241,5.8694999999999995
2242,5.8694999999999995
2243,5.8694999999999995
2244,5.8995999999999995
2245,5.8995999999999995
2246,5.8995999999999995
2247,5.8995999999999995
2248,5.8995999999999995
2249,5.8995999999999995
2250,5.8995999999999995
2251,5.8995999999999995
2252,5.8995999999999995
2253,5.8995999999999995
2254,5.8995999999999995
2255,5.8995999999999995
2256,5.8995999999999995
2257,5.8995999999999995
2258,5.8995999999999995
2259,5.8995999999999995
2260,5.8995999999999995
2261,5.8995999999999995
2262,5.8995999999999995
2263,5.8995999999999995
2264,5.8995999999999995
2265,5.8995999999999995
2266,5.8995999999999995
2267,5.8995999999999995
2268,5.8995999999999995
2269,5.8995999999999995
2270,5.8995999999999995
2271,5.8995999999999995
2272,5.8694999999999995
2273,5.8694999999999995
2274,5.8694999999999995
2275,5.8694999999999995
2276,5.8694999999999995
2277,5.8694999999999995
2278,5.8694999999999995
2279,5.8694999999999995
2280,5.8694999999999995
2281,5.8694999999999995
2282,5.8694999999999995
2283,5.8694999999999995
2284,5.8694999999999995
2285,5.8694999999999995
2286,5.8694999999999995
2287,5.8694999999999995
2288,5.8694999999999995
2289,5.8694999999999995
2290,5.8694999999999995
2291,5.8694999999999995
2292,5.8694999999999995
2293,5.8694999999999995
2294,5.8694999999999995
2295,5.8694999999999995
2296,5.8694999999999995
2297,5.8694999999999995
2298,5.8694999999999995
2299,5.8694999999999995
2300,5.8694999999999995
2301,5.8694999999999995
2302,5.8694999999999995
2303,5.8694999999999995
2304,5.8694999999999995
2305,5.8694999999999995
2306,5.8694999999999995
2307,5.8694999999999995
2308,5.8694999999999995
2309,5.8694999999999995
2310,5.8694999999999995
2311,5.8694999999999995
2312,5.8694999999999995
2313,5.8694999999999995
2314,5.8694999999999995
2315,5.8694999999999995
2316,5.8694999999999995
2317,5.8694999999999995
2318,5.8694999999999995
2319,5.8694999999999995
2320,5.8694999999999995
2321,5.8694999999999995
2322,5.8694999999999995
2323,5.8694999999999995
2324,5.8694999999999995
2325,5.8694999999999995
2326,5.8694999999999995
2327,5.8694999999999995
2328,5.8694999999999995
2329,5.8694999999999995
2330,5.8694999999999995
2331,5.8393999999999995
2332,5.8393999999999995
2333,5.8393999999999995
2334,5.8393999999999995
2335,5.8393999999999995
2336,5.8393999999999995
2337,5.8393999999999995
2338,5.8393999999999995
2339,5.8393999999999995
2340,5.8393999999999995
2341,5.8393999999999995
2342,5.8393999999999995
2343,5.8393999999999995
2344,5.8393999999999995
2345,5.8393999999999995
2346,5.8393999999999995
2347,5.8393999999999995
2348,5.8393999999999995
2349,5.8393999999999995
2350,5.8393999999999995
2351,5.8393999999999995
2352,5.8393999999999995
2353,5.8393999999999995
2354,5.8393999999999995
2355,5.8393999999999995
2356,5.8393999999999995
2357,5.8393999999999995
2358,5.8393999999999995
2359,5.8393999999999995
2360,5.8393999999999995
2361,5.8092999999999995
2362,5.8092999999999995
2363,5.8092999999999995
2364,5.8092999999999995
2365,5.8092999999999995
2366,5.8092999999999995
2367,5.8092999999999995
2368,5.8092999999999995
2369,5.8092999999999995
2370,5.8092999999999995
2371,5.8092999999999995
2372,5.8092999999999995
2373,5.8092999999999995
2374,5.8092999999999995
2375,5.8092999999999995
2376,5.8092999999999995
2377,5.8092999999999995
2378,5.8092999999999995
2379,5.8092999999999995
2380,5.8092999999999995
2381,5.8092999999999995
2382,5.8092999999999995
2383,5.8092999999999995
2384,5.7791999999999994
2385,5.7791999999999994
2386,5.7791999999999994
2387,5.7791999999999994
2388,5.7791999999999994
2389,5.7791999999999994
2390,5.7791999999999994
2391,5.7791999999999994
2392,5.7791999999999994
2393,5.7791999999999994
2394,5.7791999999999994
2395,5.7791999999999994
2396,5.7791999999999994
2397,5.7791999999999994
2398,5.7791999999999994
2399,5.7791999999999994
2400,5.7791999999999994
2401,5.7791999999999994
2402,5.7791999999999994
2403,5.7791999999999994
2404,5.7491
2405,5.7491
2406,5.7491
2407,5.7491
2408,5.7491
2409,5.7491
2410,5.7491
2411,5.7491
2412,5.7491
2413,5.7491
2414,5.7491
2415,5.7491
2416,5.7491
2417,5.7491
2418,5.7491
2419,5.7491
2420,5.7491
2421,5.7491
2422,5.719
2423,5.719
2424,5.719
2425,5.719
2426,5.719
2427,5.719
2428,5.719
2429,5.719
2430,5.719
2431,5.719
2432,5.719
2433,5.719
2434,5.719
2435,5.719
2436,5.719
2437,5.719
2438,5.719
2439,5.6889
2440,5.6889
2441,5.6889
2442,5.6889
2443,5.6889
2444,5.6889
2445,5.6889
2446,5.6889
2447,5.6889
2448,5.6889
2449,5.6889
2450,5.6889
2451,5.6889
2452,5.6889
2453,5.6889
2454,5.6588
2455,5.6588
2456,5.6588
2457,5.6588
2458,5.6588
2459,5.6588
2460,5.6588
2461,5.6588
2462,5.6588
2463,5.6588
2464,5.6588
2465,5.6588
2466,5.6588
2467,5.6588
2468,5.6588
2469,5.6287
2470,5.6287
2471,5.6287
2472,5.6287
2473,5.6287
2474,5.6287
2475,5.6287
2476,5.6287
2477,5.6287
2478,5.6287
2479,5.6287
2480,5.6287
2481,5.6287
2482,5.5986
2483,5.5986
2484,5.5986
2485,5.5986
2486,5.5986
2487,5.5986
2488,5.5986
2489,5.5986
2490,5.5986
2491,5.5986
2492,5.5986
2493,5.5986
2494,5.5986
2495,5.5986
2496,5.5685
2497,5.5685
2498,5.5685
2499,5.5685
2500,5.5685
2501,5.5685
2502,5.5685
2503,5.5685
2504,5.5685
2505,5.5685
2506,5.5685
2507,5.5685
2508,5.5384
2509,5.5384
2510,5.5384
2511,5.5384
2512,5.5384
2513,5.5384
2514,5.5384
2515,5.5384
2516,5.5384
2517,5.5384
2518,5.5384
2519,5.5384
2520,5.5384
2521,5.5083
2522,5.5083
2523,5.5083
2524,5.5083
2525,5.5083
2526,5.5083
2527,5.5083
2528,5.5083
2529,5.5083
2530,5.5083
2531,5.5083
2532,5.5083
2533,5.4782
2534,5.4782
2535,5.4782
2536,5.4782
2537,5.4782
2538,5.4782
2539,5.4782
2540,5.4782
2541,5.4782
2542,5.4782
2543,5.4782
2544,5.4782
2545,5.4481
2546,5.4481
2547,5.4481
2548,5.4481
2549,5.4481
2550,5.4481
2551,5.4481
2552,5.4481
2553,5.4481
2554,5.4481
2555,5.4481
2556,5.418
2557,5.418
2558,5.418
2559,5.418
2560,5.418
2561,5.418
2562,5.418
2563,5.418
2564,5.418
2565,5.418
2566,5.418
2567,5.3879
2568,5.3879
2569,5.3879
2570,5.3879
2571,5.3879
2572,5.3879
2573,5.3879
2574,5.3879
2575,5.3879
2576,5.3879
2577,5.3879
2578,5.3578
2579,5.3578
2580,5.3578
2581,5.3578
2582,5.3578
2583,5.3578
2584,5.3578
2585,5.3578
2586,5.3578
2587,5.3578
2588,5.3578
2589,5.3277
2590,5.3277
2591,5.3277
2592,5.3277
2593,5.3277
2594,5.3277
2595,5.3277
2596,5.3277
2597,5.3277
2598,5.3277
2599,5.3277
2600,5.2976
2601,5.2976
2602,5.2976
2603,5.2976
2604,5.2976
2605,5.2976
2606,5.2976
2607,5.2976
2608,5.2976
2609,5.2976
2610,5.2675
2611,5.2675
2612,5.2675
2613,5.2675
2614,5.2675
2615,5.2675
2616,5.2675
2617,5.2675
2618,5.2675
2619,5.2675
2620,5.2675
2621,5.237399999999999
2622,5.237399999999999
2623,5.237399999999999
2624,5.237399999999999
2625,5.237399999999999
2626,5.237399999999999
2627,5.237399999999999
2628,5.237399999999999
2629,5.237399999999999
2630,5.237399999999999
2631,5.207299999999999
2632,5.207299999999999
2633,5.207299999999999
2634,5.207299999999999
2635,5.207299999999999
2636,5.207299999999999
2637,5.207299999999999
2638,5.207299999999999
2639,5.207299999999999
2640,5.207299999999999
2641,5.177199999999999
2642,5.177199999999999
2643,5.177199999999999
2644,5.177199999999999
2645,5.177199999999999
2646,5.177199999999999
2647,5.177199999999999
2648,5.177199999999999
2649,5.177199999999999
2650,5.177199999999999
2651,5.147099999999999
2652,5.147099999999999
2653,5.147099999999999
2654,5.147099999999999
2655,5.147099999999999
2656,5.147099999999999
2657,5.147099999999999
2658,5.147099999999999
2659,5.147099999999999
2660,5.147099999999999
2661,5.116999999999999
2662,5.116999999999999
2663,5.116999999999999
2664,5.116999999999999
2665,5.116999999999999
2666,5.116999999999999
2667,5.116999999999999
2668,5.116999999999999
2669,5.116999999999999
2670,5.116999999999999
2671,5.086899999999999
2672,5.086899999999999
2673,5.086899999999999
2674,5.086899999999999
2675,5.086899999999999
2676,5.086899999999999
2677,5.086899999999999
2678,5.086899999999999
2679,5.086899999999999
2680,5.086899999999999
2681,5.056799999999999
2682,5.056799999999999
2683,5.056799999999999
2684,5.056799999999999
2685,5.056799999999999
2686,5.056799999999999
2687,5.056799999999999
2688,5.056799999999999
2689,5.056799999999999
2690,5.026699999999999
2691,5.026699999999999
2692,5.026699999999999
2693,5.026699999999999
2694,5.026699999999999
2695,5.026699999999999
2696,5.026699999999999
2697,5.026699999999999
2698,5.026699999999999
2699,5.026699999999999
2700,4.9966
2701,4.9966
2702,4.9966
2703,4.9966
2704,4.9966
2705,4.9966
2706,4.9966
2707,4.9966
2708,4.9966
2709,4.9966
2710,4.9665
2711,4.9665
2712,4.9665
2713,4.9665
2714,4.9665
2715,4.9665
2716,4.9665
2717,4.9665
2718,4.9665
2719,4.9364
2720,4.9364
2721,4.9364
2722,4.9364
2723,4.9364
2724,4.9364
2725,4.9364
2726,4.9364
2727,4.9364
2728,4.9364
2729,4.9063
2730,4.9063
2731,4.9063
2732,4.9063
2733,4.9063
2734,4.9063
2735,4.9063
2736,4.9063
2737,4.9063
2738,4.8762
2739,4.8762
2740,4.8762
2741,4.8762
2742,4.8762
2743,4.8762
2744,4.8762
2745,4.8762
2746,4.8762
2747,4.8461
2748,4.8461
2749,4.8461
2750,4.8461
2751,4.8461
2752,4.8461
2753,4.8461
2754,4.8461
2755,4.8461
2756,4.8461
2757,4.816
2758,4.816
2759,4.816
2760,4.816
2761,4.816
2762,4.816
2763,4.816
2764,4.816
2765,4.816
2766,4.7859
2767,4.7859
2768,4.7859
2769,4.7859
2770,4.7859
2771,4.7859
2772,4.7859
2773,4.7859
2774,4.7859
2775,4.7558
2776,4.7558
2777,4.7558
2778,4.7558
2779,4.7558
2780,4.7558
2781,4.7558
2782,4.7558
2783,4.7558
2784,4.7558
2785,4.7257
2786,4.7257
2787,4.7257
2788,4.7257
2789,4.7257
2790,4.7257
2791,4.7257
2792,4.7257
2793,4.7257
2794,4.6956
2795,4.6956
2796,4.6956
2797,4.6956
2798,4.6956
2799,4.6956
2800,4.6956
2801,4.6956
2802,4.6956
2803,4.6655
2804,4.6655
2805,4.6655
2806,4.6655
2807,4.6655
2808,4.6655
2809,4.6655
2810,4.6655
2811,4.6655
2812,4.6655
2813,4.6354
2814,4.6354
2815,4.6354
2816,4.6354
2817,4.6354
2818,4.6354
2819,4.6354
2820,4.6354
2821,4.6354
2822,4.6053
2823,4.6053
2824,4.6053
2825,4.6053
2826,4.6053
2827,4.6053
2828,4.6053
2829,4.6053
2830,4.6053
2831,4.5752
2832,4.5752
2833,4.5752
2834,4.5752
2835,4.5752
2836,4.5752
2837,4.5752
2838,4.5752
2839,4.5752
2840,4.5451
2841,4.5451
2842,4.5451
2843,4.5451
2844,4.5451
2845,4.5451
2846,4.5451
2847,4.5451
2848,4.5451
2849,4.515
2850,4.515
2851,4.515
2852,4.515
2853,4.515
2854,4.515
2855,4.515
2856,4.515
2857,4.515
2858,4.515
2859,4.4849
2860,4.4849
2861,4.4849
2862,4.4849
2863,4.4849
2864,4.4849
2865,4.4849
2866,4.4849
2867,4.4849
2868,4.4548
2869,4.4548
2870,4.4548
2871,4.4548
2872,4.4548
2873,4.4548
2874,4.4548
2875,4.4548
2876,4.4548
2877,4.4247
2878,4.4247
2879,4.4247
2880,4.4247
2881,4.4247
2882,4.4247
2883,4.4247
2884,4.4247
2885,4.4247
2886,4.3946
2887,4.3946
2888,4.3946
2889,4.3946
2890,4.3946
2891,4.3946
2892,4.3946
2893,4.3946
2894,4.3946
2895,4.3645
2896,4.3645
2897,4.3645
2898,4.3645
2899,4.3645
2900,4.3645
2901,4.3645
2902,4.3645
2903,4.3645
2904,4.3344
2905,4.3344
2906,4.3344
2907,4.3344
2908,4.3344
2909,4.3344
2910,4.3344
2911,4.3344
2912,4.3344
2913,4.3344
2914,4.3043
2915,4.3043
2916,4.3043
2917,4.3043
2918,4.3043
2919,4.3043
2920,4.3043
2921,4.3043
2922,4.3043
2923,4.2741999999999996
2924,4.2741999999999996
2925,4.2741999999999996
2926,4.2741999999999996
2927,4.2741999999999996
2928,4.2741999999999996
2929,4.2741999999999996
2930,4.2741999999999996
2931,4.2741999999999996
2932,4.2440999999999995
2933,4.2440999999999995
2934,4.2440999999999995
2935,4.2440999999999995
2936,4.2440999999999995
2937,4.2440999999999995
2938,4.2440999999999995
2939,4.2440999999999995
2940,4.2440999999999995
2941,4.214
2942,4.214
2943,4.214
2944,4.214
